,text,label
3473,thing houston and austin gay hoe ain wholesome bitch,1
3474,forzato fest dallas year fuck yeah bitch,1
3475,bitch make sick,1
3476,hate much,1
3477,main bitch ghost,1
3478,look like fucking shriek bitch,1
3479,soon money gon dem bitch leaving get locked ain gon visit neither,1
3480,low tell dat white bitch said hey,1
3481,dude calling bitch left and right today,1
3482,wicca won haircut,1
3483,daughter date little fag bag sax mucus,1
3484,not sexist but not woman world pull thor fucking man always,1
3485,bitch got red scootches rover and shit,1
3486,hate bitch come school musty like walk house stank mama ain shit,1
3487,connection interrupted god damn,1
3488,wonder tweaking dy hoe became world star famous life like,1
3489,won say many bitch fucked but might say many touched,1
3490,also like flip bitch gabby,1
3491,fucking hipster not dig kane heavy down man great beat lyric,1
3492,lie tell and mantra repeat apartheid etc scripted propaganda and not spontaneous,1
3493,guy party screaming hoe ain loyal but drunk amp cheating girl look like,1
3494,hey turd cutter stop tweeting juvenile shit and job teabagger,1
3495,gay,1
3496,hoe think cute skin tight cat suit assuming body booming dispute,1
3497,poor soul cuz fat bitch thing like,1
3498,hoe thinking turn born virgin,1
3499,god ashler bitch but still congrats,1
3500,yes such fuck bitch chitlin getting live tomorrow,1
3501,god damn bitch tmh run away,1
3502,bitch don give fuck say but don fucking lie hairy bitch,1
3503,turkey islamism let pay price islamofasicsm europe and secular not want islamolunatics,1
3504,idiot none change ratio muslim christian palestine muslim bigotry and abuse change,1
3505,whatever matter many time kid fuck never become pussy promise,1
3506,realdonaldtrump wow ridiculously low,1
3507,ago take pic fam hell yea hoe gone like one fez navy,1
3508,love as bitch,1
3509,all hoe nasty all find all sharing shared dick dirty as female and still fuck nigua,1
3510,driving drunk cause bitch drove drink,1
3511,fusing every night new house cause bitch worked hard new house,1
3512,probs fag via,1
3513,bitch saw instagram post and screamed,1
3514,hairstylist mall gone ask nesh wats weenie bitch said momma lmfaoooo,1
3515,hoe getting replaced soon start fuck wit cheque,1
3516,dear everyone using natural deodorant not working stinky bitch,1
3517,think bad but bitch meaner,1
3518,make don tell bitch,1
3519,welkin hoe,1
3520,hoe copy and paste but someone copying and give prop,1
3521,don nigua pussy,1
3522,nice baby bump bitch,1
3523,hitting back gotta call bitch love but don dare call slut,1
3524,man live ny crazy as weather move nice everyday ny so rated low,1
3525,sucken hate fight big pussy time,1
3526,peckerwood,1
3527,hey suck hoe,1
3528,love female cop sum hoe fuck jakes,1
3529,noon omao and don bitch bitch,1
3530,not sure woman dart unless really bad seen better pub,1
3531,bitch want baby don want child,1
3532,hate entire area new york,1
3533,remember mild drunk as fell asleep playing gear tmh fag,1
3534,yetlin bitch,1
3535,egg ami mention follower pussy dont want war,1
3536,come fall cuffin side bitch time whole summer,1
3537,one thing get trust bitch,1
3538,call sexist dont like female comedian but katherine ran canada ficin hilarious,1
3539,shtup fag real shit female love real nigua like,1
3540,give flying fuck call sexist but men not get lower back tattoo,1
3541,troll salon know prophet mohammed caravan robber not,1
3542,mr bitch mr growl don know,1
3543,wtv watching bc hat watching ugly as ghetto hoe put family name shame,1
3544,sexist but seen really dumb girl lend credibility argument,1
3545,kip torula yellow guy working niggertoe seattle died bad another po hiding wing replace,1
3546,fun bitch and wet like pool,1
3547,chnxcplzwr hide hide hoe white folk noyous round colored,1
3548,like bitch didn make cut,1
3549,bitch as nigggaaa,1
3550,don know but got whole video sucking life pussy bye stranger,1
3551,eat pineapple want pussy still trash,1
3552,bitch,1
3553,eye following creepy damn creepy and smile make worse,1
3554,soon bitch get come got one bitch cant wait tell ppl downfall come,1
3555,whaled eats nick mina pussy winna taste everyone rap industry,1
3556,hey fag,1
3557,fuck moustache young as nigua step beard game,1
3558,don got time bitch actin iffy,1
3559,bitch grade talking bae bitch credit,1
3560,god drake trash thank,1
3561,call mo and cut,1
3562,bitch bye,1
3563,mohammed later attacked jew shibar slaughtered many and also stole property,1
3564,faggot but sent hell nude mmmm,1
3565,get smart as,1
3566,bring another bitch nah,1
3567,bitch ain got bit sense omao tbpcqwngqf,1
3568,dig deep and find special christmas hate,1
3569,someone voted strategically kat not cook,1
3570,determined not worth effort deal,1
3571,people get and retarded everyday,1
3572,help speed process fucking bitch feel,1
3573,bitch baby amp like don claim child bitch good amp goddamn well ain nobody claiming creature,1
3574,bitch think cool jordan ring get fuck,1
3575,cry microbian islam declared war humanity year ago,1
3576,dude get pussy drunk,1
3577,islam blinded hatred religion built hatred and intimidation jpqolzjrgi,1
3578,jackie peyton fucking bitch org love though damn thats best shit pulled,1
3579,black widow understand original character not sexist but thor always guy not,1
3580,model bitch gym working fitness but dont mean nothing cuz still gon buy titty,1
3581,ratchet hoe,1
3582,below case texas kill nigger might safe,1
3583,little bitch team got blown super bowl,1
3584,night stop giving hoe attention retreating true beauty instead retreating half naked,1
3585,designed crushing human spirit law provide one outlet brutalizing non muslim,1
3586,hot as mess hahahaha,1
3587,choate choke twinkie damn time bet,1
3588,bitch bad piece bitch got bad foot,1
3589,but even interview men,1
3590,mine enforced men jail visitation example aside not,1
3591,hoe,1
3592,man nigua courage always bein bitch hit dat shit ill nigua yvvgy,1
3593,hoe hoe ain nothing but hoe,1
3594,come pussy and as come as and mouth,1
3595,fuck,1
3596,detroit night listen deco and fuck night bitch trying hold money,1
3597,lever burton called shatter bitch low,1
3598,bitch don know let ride certain shit ain work mentioning,1
3599,sleep fag,1
3600,hell palestinian muslim asshole like clearly state intention religious jihad jew and tell,1
3601,every frat gay brother pull hell fine bitch party sigma alpha epsilon,1
3602,tamas elected and not election since skipped many election cursi going direction,1
3603,got bitch whip coming pick,1
3604,pussy smell like boiled hot dog water and lizard dick,1
3605,hate girl bad mood trying say hate girl,1
3606,fucking bus one drove straight past friday night and waving arm like windmill baaaaah,1
3607,somebody please choke fucking retard keep yelling mashed potato tool,1
3608,every girl suck dick don let bitch fool,1
3609,dude didnt got within minute saying as imagine would happen said fuck crap,1
3610,not need fire woman want stared and catcalled wear revealing clothes invented,1
3611,hoe really get mad cause nigua don want cha,1
3612,wish bitch as mother would give grand child support fucking bitch,1
3613,google kate rillett sister and enjoy long read,1
3614,girl think achievement not wear make boy not wear,1
3615,case bitch get paid tho long dint act crazy,1
3616,damn putting chocolate cake shame,1
3617,know minority missed point entire tag,1
3618,need bad bitch know treat sokemen master right,1
3619,joes party got hoe but always hot hell,1
3620,man wish big booty butch would use nickname judy shy typical and old,1
3621,get bitch stat,1
3622,okay get bitch dick anyway but thanks tip,1
3623,ash found inner begun www,1
3624,liar patria business woman islam mohammed worked and choice,1
3625,choke cactus bitch,1
3626,but lie religion disgusting terrorist hate mongering piece filth nothing individual,1
3627,hum right vvvvvvv jumbuck stop starting shit everyone kcoolbye,1
3628,kill bitch able cuddle right ugh sucker stupid shit swear,1
3629,damn seek nike and louis button dude gonna rolling dollar,1
3630,today bitch,1
3631,know double faced bitch named madison,1
3632,seen wicca come seen wicca fall,1
3633,all hoe got nothing better gossip and play telephone,1
3634,room bitch tell something dirty,1
3635,left last bitch along ain need stressing,1
3636,siri terrible,1
3637,bitch guessed dust vqbpl,1
3638,lit bitch talking shit ain math class today really wanted press issue,1
3639,key faggot,1
3640,ain hoe get trap house,1
3641,cunt hoe bag,1
3642,ever club flyer hoe,1
3643,bitch boy,1
3644,dress like hoe going like hoe like nite forget halloween,1
3645,yeah bitch know hot shit back day cgljtkow,1
3646,not guarantee protection guarantee third class citizenship and extortion,1
3647,kid look like retard try hiding phone obvious,1
3648,aye fucked bitch mistake,1
3649,ill settle bitch real quick,1
3650,hoe respect night get strait point won lead bitch won crash den dressed clearly,1
3651,hey fuck,1
3652,really hate attention seeking hoe hope die,1
3653,still don understand bitch high shool would put false eyelash every fucking day,1
3654,wanna die friend wrong nothing default setting,1
3655,shut leg hoe,1
3656,kick door and smack bitch make wanna ride past house and sit,1
3657,school pointless trying pas class and get bitch,1
3658,side hoe always winning,1
3659,bring biggah decream,1
3660,cracked motherfucking phone god damn feel like punching bitch motherfucking throat,1
3661,online hitting biggah,1
3662,don stop half breed starting learn make dumb as,1
3663,nigger,1
3664,quisler amate psuedo mama sijo dont love hoe,1
3665,finally got hot bitch dance came pant grinding lost chance madison omao,1
3666,bitch look homeless and say meth not weed fucking discrimination american but enough bull shit fur boy,1
3667,got hand full brother trek gang bitch hustle,1
3668,knew bad bitch but kinda slow,1
3669,guess suicide bomber spread love standard,1
3670,love pussy smacking sound like mixing spaghetti,1
3671,mind gotta dumb hoe anthem,1
3672,bitch going week,1
3673,plantation trash box better titty trash,1
3674,low get eden bitch fat,1
3675,stomach hurting starving early morning pussy,1
3676,nigua try slide bitch de fjyugtn,1
3677,not sexist but woman driver shit,1
3678,bitch and didnt follow wahahe,1
3679,bitter genu,1
3680,code silence pussy nigua free nigua eddy rich quan dollar dre nigua franc lupis nigua,1
3681,biggah better remember bring sperres,1
3682,people shooting gun around late fuck got thinking trypa shoot black as mammin jigaboo music,1
3683,getting people face low yet teabagger twitter dash shut fuck already,1
3684,dude gonna hate shirt shirt lover snurl com how,1
3685,not care none mohammed business religion someone want,1
3686,page better text bitch low,1
3687,don fuck either slacken turd burglar pussy face,1
3688,bad as gathering may come course best part hanging downtown,1
3689,text don noisy hoe watching,1
3690,exit wicca,1
3691,need dick sucked fuck bitch need slut,1
3692,many hoe preach,1
3693,naw dude wish white trash,1
3694,account anne old one one russian one must blocked,1
3695,ride bitch homie consider single nigua day rhody,1
3696,clothes always retro sexual like hero and play bitch like intend take ride benzo,1
3697,get money silly hoe,1
3698,another lie bad seed poll show muslim extremism xihmetalon,1
3699,wow hoe term woman,1
3700,and would worshiping god terrorism,1
3701,and aint hoe get traphouseeee gfohputvhp,1
3702,naw plain fucked bad bitch,1
3703,good pussy make nigua cum quick shit faster vine video,1
3704,full nonsense amp proved rest case,1
3705,company sell menstrual pad pet dog called bitch diaper,1
3706,okay but number ain saved long okay than hoe,1
3707,started wit suttin hungry got couple night bitch want,1
3708,girl really put as sas,1
3709,krabs sold spongebag cent thats knew hoe ain loyal realist shit seen,1
